股票代码,股票名,行业分类,二级行业,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅,相对收益(999999)
301159,三维天地,计算机,软件开发,2022-11-14,2022-11-28,28.39,29.9,0.053,0.0536545176037727
301231,荣信文化,传媒,出版,2022-11-21,2022-11-28,22.6,22.85,0.011,0.0376413373247864
001259,利仁科技,家用电器,小家电,2022-11-14,2022-11-28,30.53,28.39,-0.0703,-0.0696454823962273
301359,东南电子,电子,其他电子,2022-11-21,2022-11-28,17.94,17.3,-0.0355,-0.00885866267521365
000668,荣丰控股,医药生物,医药商业,2022-11-14,2022-11-21,14.1,13.9,-0.0142,-0.0408980926122242
300295,三六五网,传媒,数字媒体,2022-11-14,2022-11-21,9.28,9.08,-0.0216,-0.0482980926122242
301336,趣睡科技,轻工制造,家居用品,2022-11-14,2022-11-21,50.73,50.21,-0.0103,-0.0369980926122242
301027,华蓝集团,建筑装饰,工程咨询服务,2022-11-14,2022-11-21,15.65,15.41,-0.0153,-0.0419980926122242
000632,三木集团,综合,综合,2022-10-24,2022-11-21,4.19,4.41,0.0525,-0.0544147889416449
301192,泰祥股份,汽车,汽车零部件,2022-11-14,2022-11-21,21.7,21.05,-0.0303,-0.0569980926122242
301001,凯淳股份,商贸零售,互联网电商,2022-11-07,2022-11-14,22.4,21.59,-0.0358,-0.0466046365826235
301041,金 百 泽,电子,元件,2022-10-24,2022-11-14,17.46,17.8,0.0193,-0.0588307542174599
002849,威星智能,机械设备,通用设备,2022-09-26,2022-11-14,10.08,12.85,0.275,0.140362456314589
300635,中 达 安,建筑装饰,工程咨询服务,2022-11-07,2022-11-14,14.48,14.5,0.0014,-0.00940463658262354
301231,荣信文化,传媒,出版,2022-11-07,2022-11-14,22.85,22.15,-0.0304,-0.0412046365826235
300992,泰福泵业,机械设备,通用设备,2022-10-24,2022-11-14,22.35,19.71,-0.1181,-0.19623075421746
301209,联合化学,基础化工,化学制品,2022-10-31,2022-11-14,17.6,18.73,0.0642,-0.0149979237722453
000668,荣丰控股,医药生物,医药商业,2022-10-10,2022-11-07,13.27,12.76,-0.0384,-0.194675042527727
000996,中国中期,汽车,汽车服务,2022-10-31,2022-11-07,6.37,6.54,0.0267,-0.0409622214761984
003041,真爱美家,纺织服饰,服装家纺,2022-10-31,2022-11-07,12.06,12.61,0.0458,-0.0218622214761984
000586,汇源通信,通信,通信设备,2022-10-31,2022-11-07,8.39,8.61,0.0262,-0.0414622214761984
001259,利仁科技,家用电器,小家电,2022-10-24,2022-10-31,28.84,31.07,0.0775,0.0784888543438401
002858,力盛体育,社会服务,体育,2022-10-10,2022-10-31,11.88,12.53,0.0547,-0.028297055875039
301125,腾亚精工,机械设备,通用设备,2022-10-24,2022-10-31,12.6,12.36,-0.0189,-0.0179111456561599
301001,凯淳股份,商贸零售,互联网电商,2022-10-24,2022-10-31,20.1,21.49,0.069,0.0699888543438401
300929,华骐环保,环保,环境治理,2022-10-17,2022-10-24,12.54,11.96,-0.046,-0.0302419710551184
301231,荣信文化,传媒,出版,2022-09-19,2022-10-24,24.18,21.42,-0.1138,-0.145035081583902
300295,三六五网,传媒,数字媒体,2022-09-19,2022-10-24,8.77,8.15,-0.0707,-0.101935081583902
301336,趣睡科技,轻工制造,家居用品,2022-10-17,2022-10-24,51.94,47.24,-0.0905,-0.0747419710551183
603272,联翔股份,轻工制造,家居用品,2022-10-17,2022-10-24,18.54,17.53,-0.0543,-0.0385419710551184
301192,泰祥股份,汽车,汽车零部件,2022-10-17,2022-10-24,20.59,20.95,0.0174,0.0331580289448817
300635,中 达 安,建筑装饰,工程咨询服务,2022-10-10,2022-10-17,13.39,13.95,0.0418,-0.0596253345591052
000632,三木集团,综合,综合,2022-10-10,2022-10-17,3.83,4.08,0.0653,-0.0361253345591052
301233,盛帮股份,汽车,汽车零部件,2022-10-10,2022-10-17,36.28,38.47,0.0604,-0.0410253345591052
301001,凯淳股份,商贸零售,互联网电商,2022-10-10,2022-10-17,19.21,21.92,0.1408,0.0393746654408948
003041,真爱美家,纺织服饰,服装家纺,2022-09-19,2022-10-10,11.85,13.96,0.1786,0.227336711974193
688448,Ｃ 磁 谷,机械设备,通用设备,2022-09-26,2022-10-10,26.42,22.85,-0.1348,-0.105597775622907
301336,趣睡科技,轻工制造,家居用品,2022-09-09,2022-10-10,56.47,48.09,-0.1483,-0.036853352180334
301098,金埔园林,建筑装饰,基础建设,2022-09-26,2022-10-10,11.93,11.35,-0.0491,-0.0198977756229073
002058,威 尔 泰,机械设备,通用设备,2022-09-26,2022-10-10,11.58,10.67,-0.0786,-0.0493977756229073
600202,哈 空 调,机械设备,通用设备,2022-08-05,2022-10-10,5.24,4.47,-0.1464,-0.0636809922843932
301049,超越科技,环保,环境治理,2022-09-19,2022-09-26,22.88,21.43,-0.0634,-0.0432779023936614
000632,三木集团,综合,综合,2022-09-02,2022-09-26,4.34,3.96,-0.0876,0.00125747315660153
002858,力盛体育,社会服务,体育,2022-09-09,2022-09-26,11.14,10.5,-0.0575,0.0272183888424152
600692,亚通股份,房地产,房地产开发,2022-09-19,2022-09-26,6.23,5.91,-0.0512,-0.0310779023936614
301234,五洲医疗,医药生物,医疗器械,2022-09-09,2022-09-19,32.71,28.37,-0.1329,-0.0669772038248034
300992,泰福泵业,机械设备,通用设备,2022-08-19,2022-09-19,23.52,20.54,-0.1266,-0.0450498477065481
001259,利仁科技,家用电器,小家电,2022-09-09,2022-09-19,29.54,34.49,0.1675,0.233422796175197
301098,金埔园林,建筑装饰,基础建设,2022-09-09,2022-09-19,13.36,11.91,-0.1081,-0.0421772038248034
300854,中兰环保,环保,环境治理,2022-09-09,2022-09-19,18.78,16.55,-0.1189,-0.0529772038248034
301052,果麦文化,传媒,出版,2022-08-26,2022-09-09,19.69,18.76,-0.0476,-0.0576040210901677
301040,中环海陆,电力设备,风电设备,2022-09-02,2022-09-09,23.7,23.36,-0.0143,-0.00977780239029227
301183,东 田 微,电子,光学光电子,2022-09-02,2022-09-09,29.4,28.17,-0.042,-0.0374778023902923
301063,海锅股份,电力设备,风电设备,2022-08-26,2022-09-09,27.4,25.99,-0.0514,-0.0614040210901677
300295,三六五网,传媒,数字媒体,2022-09-02,2022-09-09,9.38,9.47,0.0096,0.0141221976097077
002849,威星智能,机械设备,通用设备,2022-08-26,2022-09-09,9.56,9.62,0.0059,-0.00410402109016774
002963,豪 尔 赛,建筑装饰,装修装饰,2022-09-02,2022-09-09,12.44,12.41,-0.0024,0.00212219760970774
002112,三变科技,电力设备,电网设备,2022-06-17,2022-09-02,6.03,9.19,0.5232,0.376568938238533
301027,华蓝集团,建筑装饰,工程咨询服务,2022-08-26,2022-09-02,15.91,16.66,0.0469,0.0323077924540399
600647,同达创业,综合,综合,2022-08-26,2022-09-02,15.98,15.9,-0.005,-0.0195922075459601
688681,科汇股份,电力设备,电网设备,2022-08-05,2022-09-02,15.47,14.54,-0.0603,-0.0973204105300165
301001,凯淳股份,商贸零售,互联网电商,2022-08-26,2022-09-02,22.15,22.1,-0.0022,-0.0167922075459601
301041,金 百 泽,电子,元件,2022-08-12,2022-08-26,21.01,18.31,-0.1283,-0.106355402988647
301233,盛帮股份,汽车,汽车零部件,2022-08-19,2022-08-26,43.63,41.7,-0.0443,-0.0178305184081139
300295,三六五网,传媒,数字媒体,2022-08-19,2022-08-26,9.24,8.85,-0.0422,-0.0157305184081139
301037,保 立 佳,基础化工,化学制品,2022-08-19,2022-08-26,15.16,13.71,-0.0952,-0.0687305184081139
301125,腾亚精工,机械设备,通用设备,2022-08-12,2022-08-26,15.16,13.89,-0.0839,-0.0619554029886469
300961,深水海纳,环保,环境治理,2022-08-19,2022-08-26,13.22,12.59,-0.0477,-0.0212305184081139
000586,汇源通信,通信,通信设备,2022-08-12,2022-08-19,10.04,8.93,-0.1106,-0.115247912412579
301052,果麦文化,传媒,出版,2022-08-12,2022-08-19,22.58,20.86,-0.0762,-0.0808479124125785
301079,邵阳液压,机械设备,工程机械,2022-08-12,2022-08-19,20.25,18.96,-0.0638,-0.0684479124125784
600647,同达创业,综合,综合,2022-08-12,2022-08-19,17.9,17.42,-0.0268,-0.0314479124125785
000996,中国中期,汽车,汽车服务,2022-08-12,2022-08-19,6.9,6.82,-0.0116,-0.0162479124125785
300074,华平股份,计算机,软件开发,2022-08-05,2022-08-12,3.92,4.12,0.051,0.00596141642268628
600107,美 尔 雅,纺织服饰,服装家纺,2022-08-05,2022-08-12,6.22,6.59,0.0595,0.0144614164226863
688272,富 吉 瑞,国防军工,军工电子,2022-08-05,2022-08-12,29.55,29.68,0.0044,-0.0406385835773137
603388,元成股份,建筑装饰,基础建设,2022-07-29,2022-08-12,7.8,8.2,0.0513,0.018865130593073
000632,三木集团,综合,综合,2022-06-24,2022-08-12,4.16,4.3,0.0337,-0.0851737401339077
003041,真爱美家,纺织服饰,服装家纺,2022-08-05,2022-08-12,12.05,12.45,0.0331,-0.0119385835773137
002058,威 尔 泰,机械设备,通用设备,2022-07-29,2022-08-12,14.23,14.08,-0.0105,-0.042934869406927
000608,阳光股份,房地产,房地产开发,2022-07-29,2022-08-05,3,2.8,-0.0667,-0.0546394748017415
002963,豪 尔 赛,建筑装饰,装修装饰,2022-07-22,2022-08-05,14.55,12.51,-0.1405,-0.153091164809045
301233,盛帮股份,汽车,汽车零部件,2022-07-22,2022-08-05,45.19,45.59,0.0087,-0.00389116480904488
301001,凯淳股份,商贸零售,互联网电商,2022-06-10,2022-08-05,25.73,24.02,-0.0664,-0.183205490721468
000593,德龙汇能,公用事业,燃气,2022-07-29,2022-08-05,6.4,5.9,-0.0781,-0.0660394748017415
000668,荣丰控股,医药生物,医药商业,2022-07-29,2022-08-05,13.34,13.08,-0.0195,-0.00743947480174149
301156,美农生物,基础化工,化学制品,2022-07-22,2022-07-29,15.02,14.99,-0.0017,-0.0266526318525237
300929,华骐环保,环保,环境治理,2022-07-15,2022-07-29,13.35,14.09,0.0551,-0.037846073490223
600202,哈 空 调,电力设备,其他电源设备,2022-07-08,2022-07-29,5.51,5.64,0.0235,-0.0444119765185248
002634,棒杰股份,纺织服饰,服装家纺,2022-07-08,2022-07-29,4.9,5.31,0.0837,0.0157880234814752
688622,禾信仪器,机械设备,通用设备,2022-07-22,2022-07-29,34.58,35.43,0.0246,-0.000352631852523721
301049,超越科技,环保,环境治理,2022-07-15,2022-07-22,24.01,30.19,0.2574,0.191061869315067
603388,元成股份,建筑装饰,基础建设,2022-07-15,2022-07-22,7.41,7.65,0.0324,-0.0339381306849336
688681,科汇股份,电力设备,电网设备,2022-07-15,2022-07-22,15.39,15.53,0.0088,-0.0575381306849336
000996,中国中期,汽车,汽车服务,2022-07-15,2022-07-22,6.49,6.77,0.0431,-0.0232381306849336
003041,真爱美家,纺织服饰,服装家纺,2022-07-08,2022-07-15,11.94,11.46,-0.0398,-0.0168948470570428
301125,腾亚精工,机械设备,通用设备,2022-06-24,2022-07-15,14.71,19.25,0.3088,0.317238437910865
002858,力盛体育,社会服务,体育,2022-07-08,2022-07-15,11.73,10.63,-0.0938,-0.0708948470570427
300295,三六五网,传媒,数字媒体,2022-07-01,2022-07-15,9.43,8.5,-0.0986,-0.0745558752912426
002660,茂硕电源,电子,消费电子,2022-06-02,2022-07-15,7.44,8.04,0.0805,0.0580791822831734
603388,元成股份,建筑装饰,基础建设,2022-07-01,2022-07-08,7.58,7.78,0.0264,0.0275656716533003
603272,联翔股份,轻工制造,家居用品,2022-06-17,2022-07-08,20.47,19.43,-0.0507,-0.0987224897861463
300992,泰福泵业,机械设备,通用设备,2022-07-01,2022-07-08,20.87,20.23,-0.0308,-0.0296343283466997
300621,维业股份,建筑装饰,装修装饰,2022-07-01,2022-07-08,9.05,8.6,-0.0496,-0.0484343283466997
300980,祥源新材,基础化工,塑料,2022-06-24,2022-07-01,22.71,26.78,0.1792,0.163209843894596
002858,力盛体育,社会服务,体育,2022-06-24,2022-07-01,11.11,12.32,0.1089,0.0929098438945963
600202,哈 空 调,电力设备,其他电源设备,2022-05-05,2022-07-01,4.59,5.22,0.1367,-0.0605293257619438
300698,万马科技,通信,通信设备,2022-06-24,2022-07-01,16.6,16.15,-0.0269,-0.0428901561054037
300295,三六五网,传媒,数字媒体,2022-04-18,2022-06-24,10.94,9.3,-0.1499,-0.198276565981686
002760,凤形股份,机械设备,通用设备,2022-06-17,2022-06-24,19.31,19.84,0.027,-0.00573201939415515
300621,维业股份,建筑装饰,装修装饰,2022-06-10,2022-06-24,9.22,8.72,-0.0544,-0.0975068191977138
002795,永和智控,机械设备,通用设备,2022-06-17,2022-06-24,5.2,5.71,0.0975,0.0647679806058449
300074,华平股份,计算机,软件开发,2022-06-10,2022-06-24,3.58,3.69,0.0307,-0.0124068191977138
000632,三木集团,综合,综合,2022-06-02,2022-06-17,4.14,4.06,-0.0193,-0.0177408890971294
300330,华虹计通,计算机,计算机设备,2022-06-10,2022-06-17,9.07,9.06,-0.0011,-0.0111459747627897
300929,华骐环保,环保,环境治理,2022-06-10,2022-06-17,12.82,13.47,0.0512,0.0411540252372103
300854,中兰环保,环保,环境治理,2022-06-02,2022-06-17,20.69,20.57,-0.0058,-0.00424088909712936
000608,阳光股份,房地产,房地产开发,2022-06-02,2022-06-10,2.95,2.92,-0.0102,0.00128966082299951
688171,纬德信息,计算机,软件开发,2022-06-02,2022-06-10,24.08,23.13,-0.0394,-0.0279103391770005
002899,英 派 斯,轻工制造,文娱用品,2022-06-02,2022-06-10,11.71,11.66,-0.0042,0.00728966082299952
600107,美 尔 雅,纺织服饰,服装家纺,2022-06-02,2022-06-10,5.6,5.59,-0.0018,0.00968966082299952
688622,禾信仪器,机械设备,通用设备,2022-06-02,2022-06-10,30.82,29.67,-0.0371,-0.0256103391770005
300330,华虹计通,计算机,计算机设备,2022-05-26,2022-06-02,8.55,9.32,0.0901,0.0413724069730665
300621,维业股份,建筑装饰,装修装饰,2022-05-05,2022-06-02,7.98,9.06,0.1359,-0.00692003486352957
300074,华平股份,计算机,软件开发,2022-04-18,2022-06-02,3.84,3.62,-0.0573,-0.0740338999843758
300929,华骐环保,环保,环境治理,2022-03-17,2022-06-02,16.11,13.02,-0.192,-0.190410738495177
000996,中国中期,汽车,汽车服务,2022-05-26,2022-06-02,6.03,6.49,0.0763,0.0275724069730665
002112,三变科技,电力设备,电网设备,2022-05-26,2022-06-02,5.38,5.65,0.0509,0.00217240697306648
300698,万马科技,通信,通信设备,2022-05-26,2022-06-02,15.25,15.28,0.002,-0.0467275930269335
600692,亚通股份,房地产,房地产开发,2022-04-25,2022-06-02,5.8,6.25,0.0773,-0.0752791262055114
003041,真爱美家,纺织服饰,服装家纺,2022-05-19,2022-05-26,11.55,11.47,-0.0071,-0.0117333726760679
603388,元成股份,建筑装饰,基础建设,2022-05-19,2022-05-26,7.42,7.23,-0.0256,-0.0302333726760679
600107,美 尔 雅,纺织服饰,服装家纺,2022-05-05,2022-05-26,5.07,5.93,0.1696,0.0798794257896678
301043,绿 岛 风,机械设备,通用设备,2022-05-19,2022-05-26,23.96,22.34,-0.0676,-0.0722333726760679
300854,中兰环保,环保,环境治理,2022-05-12,2022-05-19,19.82,18.78,-0.0525,-0.0877106334900979
300992,泰福泵业,机械设备,通用设备,2022-05-12,2022-05-19,20.8,19.89,-0.0441,-0.0793106334900979
300844,山水比德,建筑装饰,工程咨询服务,2022-05-12,2022-05-19,22.26,21.17,-0.0489,-0.0841106334900979
003041,真爱美家,纺织服饰,服装家纺,2022-05-05,2022-05-12,11.3,11.82,0.046,-0.00180104064642155
600250,南纺股份,商贸零售,贸易,2022-04-11,2022-05-12,6.4,5.17,-0.1922,-0.117603042863437
000632,三木集团,综合,综合,2022-03-31,2022-05-12,4.46,5.07,0.1368,0.25472863472176
301131,聚 赛 龙,基础化工,塑料,2022-04-25,2022-05-05,36.01,37.34,0.0368,0.0282605178030964
301004,嘉益股份,轻工制造,家居用品,2022-04-25,2022-05-05,11.5,12.6,0.0962,0.0876605178030964
002660,茂硕电源,电子,消费电子,2022-04-18,2022-05-05,7.14,6.07,-0.1502,-0.0398710496555038
300972,万辰生物,农林牧渔,种植业,2022-04-25,2022-05-05,12.09,12.67,0.0477,0.0391605178030964
301024,霍普股份,建筑装饰,工程咨询服务,2022-03-24,2022-04-25,33.39,25.24,-0.2442,-0.0858071647583591
600768,宁波富邦,有色金属,工业金属,2022-04-18,2022-04-25,9.58,8.15,-0.149,-0.0311380475036352
600647,同达创业,综合,综合,2022-04-18,2022-04-25,14.66,13.43,-0.0839,0.0339619524963648
301226,祥明智能,电力设备,电机,2022-04-11,2022-04-25,19.15,17.76,-0.0729,0.051392250140974
603030,全筑股份,建筑装饰,装修装饰,2022-04-11,2022-04-18,3.5,3.18,-0.0905,-0.0832105540195139
301057,汇隆新材,基础化工,化学纤维,2022-04-11,2022-04-18,19.51,19.7,0.0097,0.0169894459804861
301131,聚 赛 龙,基础化工,塑料,2022-03-31,2022-04-18,46.05,42.6,-0.075,-0.0212272254915526
000610,西安旅游,社会服务,酒店餐饮,2022-03-31,2022-04-18,9.28,9.5,0.0237,0.0774727745084474
000023,深天地Ａ,建筑材料,水泥,2022-04-11,2022-04-18,12.87,11.48,-0.108,-0.100710554019514
300074,华平股份,计算机,软件开发,2022-03-31,2022-04-11,4.56,4.04,-0.114,-0.0671753456838461
002112,三变科技,电力设备,电网设备,2022-03-17,2022-04-11,7.15,5.64,-0.2106,-0.199789050140987
000702,正虹科技,农林牧渔,饲料,2022-03-31,2022-04-11,5.63,5.4,-0.0409,0.0059246543161539
002856,美芝股份,建筑装饰,装修装饰,2022-03-31,2022-04-11,11.73,11.8,0.006,0.0528246543161539
300992,泰福泵业,机械设备,通用设备,2022-03-10,2022-04-11,29.17,22.9,-0.2149,-0.18455841693453
600768,宁波富邦,有色金属,工业金属,2022-03-24,2022-03-31,9.67,9.5,-0.0173,-0.025571357909158
300295,三六五网,传媒,数字媒体,2022-03-24,2022-03-31,13.3,14.4,0.0827,0.074428642090842
605155,西 大 门,轻工制造,家居用品,2022-03-24,2022-03-31,9.96,9.82,-0.0135,-0.021771357909158
605398,新炬网络,计算机,IT服务,2022-03-24,2022-03-31,15.14,13.79,-0.0888,-0.097071357909158
300931,通用电梯,机械设备,专用设备,2022-03-24,2022-03-31,9.84,9.79,-0.0049,-0.013171357909158
603030,全筑股份,建筑装饰,装修装饰,2022-03-24,2022-03-31,3.25,3.37,0.0368,0.028528642090842
001202,炬申股份,交通运输,物流,2022-03-10,2022-03-24,13.21,12,-0.0915,-0.100447435314914
600250,南纺股份,商贸零售,贸易,2022-03-10,2022-03-24,6.04,5.77,-0.0447,-0.0536474353149135
300796,贝 斯 美,基础化工,农化制品,2022-03-17,2022-03-24,7.18,7.18,0,-0.0292694187470044
301004,嘉益股份,轻工制造,家居用品,2022-03-17,2022-03-24,13.94,14.12,0.0128,-0.0164694187470044
002849,威星智能,机械设备,通用设备,2022-03-17,2022-03-24,10.76,10.24,-0.0479,-0.0771694187470044
301052,果麦文化,传媒,出版,2022-03-17,2022-03-24,22.76,26.52,0.165,0.135730581252996
000610,西安旅游,社会服务,酒店餐饮,2022-01-06,2022-03-24,8.48,9.06,0.0684,0.0635042921721112
600768,宁波富邦,有色金属,工业金属,2022-03-10,2022-03-17,9.95,9.05,-0.091,-0.0712559144749191
300192,科德教育,社会服务,教育,2022-02-17,2022-03-17,6.52,6.28,-0.0362,-0.0231700304972386
301059,金 三 江,基础化工,化学制品,2022-03-10,2022-03-17,10.18,8.72,-0.1433,-0.123555914474919
301070,开勒股份,机械设备,通用设备,2022-03-10,2022-03-17,24.84,22.25,-0.1041,-0.0843559144749191
600107,美 尔 雅,纺织服饰,服装家纺,2022-03-03,2022-03-17,6.87,6.8,-0.0102,0.0502136935179244
605398,新炬网络,计算机,IT服务,2022-03-10,2022-03-17,14.31,13.76,-0.0387,-0.0189559144749191
688565,力源科技,环保,环境治理,2022-03-03,2022-03-10,12.27,11.33,-0.0768,-0.0353112342682182
002849,威星智能,机械设备,通用设备,2022-02-24,2022-03-10,9.83,10.07,0.0244,0.029393467632749
300886,华业香料,美容护理,化妆品,2022-03-03,2022-03-10,27.41,25.79,-0.059,-0.0175112342682182
000702,正虹科技,农林牧渔,饲料,2022-03-03,2022-03-10,5.43,5.09,-0.0626,-0.0211112342682182
300972,万辰生物,农林牧渔,种植业,2022-02-24,2022-03-10,13.72,14.45,0.0535,0.058493467632749
300074,华平股份,计算机,软件开发,2022-02-24,2022-03-10,4.2,4.23,0.0071,0.012093467632749
603030,全筑股份,建筑装饰,装修装饰,2022-02-10,2022-03-10,3.27,2.98,-0.089,-0.103481011415281
301004,嘉益股份,轻工制造,家居用品,2022-02-17,2022-03-03,14.11,13.82,-0.0207,-0.0711304114356171
605033,美邦股份,基础化工,农化制品,2022-02-17,2022-03-03,17.93,17.55,-0.0209,-0.0713304114356171
300295,三六五网,传媒,数字媒体,2022-02-24,2022-03-03,10.33,10.47,0.0136,-0.0244749821121245
300992,泰福泵业,机械设备,通用设备,2022-02-17,2022-03-03,24.62,25.62,0.0404,-0.0100304114356171
001211,双枪科技,轻工制造,家居用品,2022-02-17,2022-02-24,29.02,27.65,-0.0475,-0.0594022513174854
000014,沙河股份,房地产,房地产开发,2022-02-17,2022-02-24,6.94,7,0.0092,-0.00270225131748535
301024,霍普股份,建筑装饰,工程咨询服务,2022-02-10,2022-02-24,34.68,31.76,-0.0843,-0.103872212256434
301052,果麦文化,传媒,出版,2022-02-10,2022-02-24,23.67,21.13,-0.1071,-0.126672212256434
300295,三六五网,传媒,数字媒体,2022-01-20,2022-02-17,11.88,10.35,-0.1288,-0.13747659258623
603903,中持股份,环保,环境治理,2022-02-10,2022-02-17,11.84,12.09,0.0206,0.0130202550898944
000702,正虹科技,农林牧渔,饲料,2022-01-27,2022-02-17,4.5,5.2,0.1556,0.063849949534526
600250,南纺股份,商贸零售,贸易,2022-01-27,2022-02-17,4.86,5.36,0.1029,0.011149949534526
688517,金冠电气,电力设备,电网设备,2022-01-13,2022-02-17,14.51,12.1,-0.1659,-0.13419582366088
300836,佰奥智能,机械设备,专用设备,2022-01-27,2022-02-17,15.85,17.73,0.1186,0.026849949534526
605033,美邦股份,基础化工,农化制品,2022-01-13,2022-02-10,19.29,17.16,-0.1103,-0.0713116008706288
001219,青岛食品,食品饮料,休闲食品,2022-01-27,2022-02-10,11.34,11.55,0.0187,-0.0648371155291316
300074,华平股份,计算机,软件开发,2022-01-20,2022-02-10,4.27,4.09,-0.0422,-0.0432885963931546
002856,美芝股份,建筑装饰,装修装饰,2022-01-27,2022-02-10,11.96,11.65,-0.0259,-0.109437115529132
300192,科德教育,社会服务,教育,2022-01-20,2022-01-27,7.28,6.05,-0.1686,-0.0925079880565841
002486,嘉 麟 杰,纺织服饰,纺织制造,2022-01-13,2022-01-27,3.25,2.86,-0.1196,-0.00652079588001094
301068,大地海洋,环保,环境治理,2022-01-06,2022-01-27,18.56,17.54,-0.0552,0.0387237731842491
300923,研奥股份,机械设备,轨交设备,2022-01-13,2022-01-27,31.47,26.53,-0.1572,-0.0441207958800109
301052,果麦文化,传媒,出版,2021-12-15,2022-01-27,24.7,22.84,-0.0754,-0.0511184974839049
300972,万辰生物,农林牧渔,种植业,2021-12-22,2022-01-20,16.05,15.41,-0.0396,-0.0584015926740317
300886,华业香料,美容护理,化妆品,2022-01-13,2022-01-20,30.53,26.49,-0.1321,-0.0920665847089657
002112,三变科技,电力设备,电网设备,2022-01-13,2022-01-20,6.47,6.09,-0.0599,-0.0198665847089657
001202,炬申股份,交通运输,物流,2021-12-29,2022-01-13,13.93,13.77,-0.0113,-0.0838435677331814
300295,三六五网,传媒,数字媒体,2021-12-01,2022-01-13,10.48,11.61,0.1078,-0.0145131070574659
605155,西 大 门,轻工制造,家居用品,2022-01-06,2022-01-13,11,11.1,0.0096,-0.0119976793246051
688501,青达环保,环保,环保设备,2021-12-29,2022-01-13,16.33,17.62,0.079,0.00645643226681862
002066,瑞泰科技,建筑材料,装修建材,2022-01-06,2022-01-13,11.23,10.71,-0.0458,-0.0673976793246051
688367,工大高科,机械设备,轨交设备,2021-12-29,2022-01-13,23.41,25.54,0.091,0.0184564322668186
605303,园林股份,建筑装饰,基础建设,2021-12-29,2022-01-06,15.73,15.97,0.0156,-0.0342688372532889
001211,双枪科技,轻工制造,家居用品,2021-12-29,2022-01-06,32.02,31.6,-0.0133,-0.063168837253289
000632,三木集团,综合,综合,2021-12-29,2022-01-06,3.66,3.84,0.0492,-0.000668837253288944
003023,彩虹集团,家用电器,小家电,2021-12-29,2022-01-06,19.27,19.6,0.0169,-0.032968837253289
002486,嘉 麟 杰,纺织服饰,纺织制造,2021-12-22,2021-12-29,2.83,2.74,-0.0317,-0.0212062838165749
002112,三变科技,电力设备,电网设备,2021-12-22,2021-12-29,6.26,6.18,-0.0122,-0.00170628381657491
000014,沙河股份,房地产,房地产开发,2021-12-22,2021-12-29,6.46,6.07,-0.0596,-0.0491062838165749
603030,全筑股份,建筑装饰,装修装饰,2021-12-22,2021-12-29,3.23,3.13,-0.0292,-0.0187062838165749
300635,中 达 安,建筑装饰,工程咨询服务,2021-12-22,2021-12-29,17.13,16.14,-0.0577,-0.0472062838165749
001209,洪兴股份,纺织服饰,服装家纺,2021-12-22,2021-12-29,18.74,19.07,0.0178,0.0282937161834251
605033,美邦股份,基础化工,农化制品,2021-12-22,2021-12-29,17.34,21.16,0.22,0.230493716183425
300074,华平股份,计算机,软件开发,2021-12-15,2021-12-22,4.03,4.15,0.0298,-0.00678805767380402
300585,奥联电子,汽车,汽车零部件,2021-12-08,2021-12-22,14.62,14.1,-0.0355,-0.115965490909025
300984,金沃股份,机械设备,通用设备,2021-12-15,2021-12-22,23.69,25.76,0.0873,0.050711942326196
001202,炬申股份,交通运输,物流,2021-12-15,2021-12-22,13.15,17.89,0.3607,0.324111942326196
688367,工大高科,机械设备,轨交设备,2021-12-08,2021-12-22,23.34,22.74,-0.0256,-0.106065490909025
300626,华瑞股份,电力设备,电机,2021-09-22,2021-12-22,11.12,10.49,-0.0564,-0.186681365312038
300689,澄天伟业,通信,通信设备,2021-12-15,2021-12-22,21.89,21.11,-0.0357,-0.072288057673804
300886,华业香料,美容护理,化妆品,2021-11-24,2021-12-22,30.03,29.63,-0.0135,-0.102299225485249
301070,开勒股份,机械设备,通用设备,2021-09-29,2021-12-15,22.53,26.11,0.159,-0.00484815751242776
300929,华骐环保,环保,环境治理,2021-12-08,2021-12-15,16.86,17.43,0.0337,-0.00862870802475386
